facility_name,facility_id,state,period,claim_type,avg_spndg_per_ep_hospital,avg_spndg_per_ep_state,avg_spndg_per_ep_national,percent_of_spndg_hospital,percent_of_spndg_state,percent_of_spndg_national,start_date,end_date
ADVENTIST HEALTH UKIAH VALLEY,050301,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,810,1421,1335,4.07,5.63,5.48,2021-01-01,2021-12-31
ADVENTIST HEALTH UKIAH VALLEY,050301,CA,Complete Episode,Total,19919,25229,24355,100,100,100,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,20,16,13,0.08,0.06,0.05,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,17,6,8,0.07,0.02,0.03,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,75,115,187,0.31,0.46,0.77,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,5,8,6,0.02,0.03,0.02,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,4,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,619,696,699,2.53,2.76,2.87,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Inpatient,10900,12143,11712,44.57,48.13,48.09,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Durable Medical Equipment,14,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,During Index Hospital Admission,Carrier,1694,1729,1577,6.93,6.85,6.48,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,808,817,748,3.3,3.24,3.07,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,175,195,181,0.72,0.77,0.74,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3040,3208,3479,12.43,12.72,14.28,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,762,874,920,3.11,3.46,3.78,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5030,3854,3345,20.57,15.27,13.73,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,37,116,112,0.15,0.46,0.46,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1254,1421,1335,5.13,5.63,5.48,2021-01-01,2021-12-31
ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,Complete Episode,Total,24456,25229,24355,100,100,100,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,10,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,5,6,8,0.02,0.02,0.03,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,56,115,187,0.22,0.46,0.77,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,3,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,9,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,660,696,699,2.64,2.76,2.87,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Inpatient,12546,12143,11712,50.2,48.13,48.09,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Durable Medical Equipment,15,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,During Index Hospital Admission,Carrier,1654,1729,1577,6.62,6.85,6.48,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,874,817,748,3.5,3.24,3.07,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,233,195,181,0.93,0.77,0.74,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2947,3208,3479,11.79,12.72,14.28,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,948,874,920,3.79,3.46,3.78,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,3442,3854,3345,13.77,15.27,13.73,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,111,116,112,0.44,0.46,0.46,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1481,1421,1335,5.93,5.63,5.48,2021-01-01,2021-12-31
EL CAMINO HOSPITAL,050308,CA,Complete Episode,Total,24992,25229,24355,100,100,100,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,19,16,13,0.09,0.06,0.05,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,2,6,8,0.01,0.02,0.03,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,170,115,187,0.76,0.46,0.77,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,5,8,6,0.02,0.03,0.02,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,10,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,740,696,699,3.32,2.76,2.87,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Inpatient,11242,12143,11712,50.39,48.13,48.09,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Durable Medical Equipment,24,21,23,0.11,0.09,0.09,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,During Index Hospital Admission,Carrier,1688,1729,1577,7.57,6.85,6.48,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,923,817,748,4.14,3.24,3.07,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,282,195,181,1.27,0.77,0.74,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2520,3208,3479,11.29,12.72,14.28,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,840,874,920,3.77,3.46,3.78,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2516,3854,3345,11.28,15.27,13.73,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,135,116,112,0.61,0.46,0.46,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1193,1421,1335,5.35,5.63,5.48,2021-01-01,2021-12-31
SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,Complete Episode,Total,22310,25229,24355,100,100,100,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,10,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,48,115,187,0.22,0.46,0.77,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,0,8,6,0,0.03,0.02,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,8,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,577,696,699,2.59,2.76,2.87,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Inpatient,10021,12143,11712,44.91,48.13,48.09,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Durable Medical Equipment,22,21,23,0.1,0.09,0.09,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,During Index Hospital Admission,Carrier,1561,1729,1577,6.99,6.85,6.48,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,694,817,748,3.11,3.24,3.07,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,212,195,181,0.95,0.77,0.74,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2096,3208,3479,9.39,12.72,14.28,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,1020,874,920,4.57,3.46,3.78,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,4333,3854,3345,19.42,15.27,13.73,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,182,116,112,0.82,0.46,0.46,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1530,1421,1335,6.86,5.63,5.48,2021-01-01,2021-12-31
SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,Complete Episode,Total,22315,25229,24355,100,100,100,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,8,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,14,6,8,0.06,0.02,0.03,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,165,115,187,0.73,0.46,0.77,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,2,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,5,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,449,696,699,1.99,2.76,2.87,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Inpatient,10970,12143,11712,48.69,48.13,48.09,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Durable Medical Equipment,20,21,23,0.09,0.09,0.09,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,During Index Hospital Admission,Carrier,707,1729,1577,3.14,6.85,6.48,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,550,817,748,2.44,3.24,3.07,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,183,195,181,0.81,0.77,0.74,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,5030,3208,3479,22.33,12.72,14.28,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,830,874,920,3.68,3.46,3.78,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2484,3854,3345,11.03,15.27,13.73,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,93,116,112,0.41,0.46,0.46,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1017,1421,1335,4.51,5.63,5.48,2021-01-01,2021-12-31
KERN MEDICAL CENTER,050315,CA,Complete Episode,Total,22530,25229,24355,100,100,100,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,16,16,13,0.06,0.06,0.05,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,1,6,8,0,0.02,0.03,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,91,115,187,0.37,0.46,0.77,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,26,8,6,0.11,0.03,0.02,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,4,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,651,696,699,2.68,2.76,2.87,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Inpatient,10636,12143,11712,43.75,48.13,48.09,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Durable Medical Equipment,6,21,23,0.02,0.09,0.09,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,During Index Hospital Admission,Carrier,1050,1729,1577,4.32,6.85,6.48,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,524,817,748,2.16,3.24,3.07,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,119,195,181,0.49,0.77,0.74,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3741,3208,3479,15.39,12.72,14.28,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,986,874,920,4.05,3.46,3.78,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5133,3854,3345,21.11,15.27,13.73,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,57,116,112,0.24,0.46,0.46,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1270,1421,1335,5.23,5.63,5.48,2021-01-01,2021-12-31
HIGHLAND HOSPITAL,050320,CA,Complete Episode,Total,24312,25229,24355,100,100,100,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,10,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,17,6,8,0.07,0.02,0.03,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,122,115,187,0.49,0.46,0.77,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,6,8,6,0.02,0.03,0.02,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,6,10,9,0.02,0.04,0.04,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,726,696,699,2.89,2.76,2.87,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,During Index Hospital Admission,Inpatient,14168,12143,11712,56.51,48.13,48.09,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
