facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,sample,footnote,start_date,end_date
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PC_01,Elective Delivery,NA,NA,"2, 7",2022-01-01,2022-12-31
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,PC_01,Elective Delivery,0,41,2,2022-01-01,2022-12-31
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 570-9000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 570-9000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 570-9000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 573-2222,PC_01,Elective Delivery,0,176,,2022-01-01,2022-12-31
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 573-2222,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 573-2222,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 350-7975,PC_01,Elective Delivery,NA,NA,"2, 7",2022-01-01,2022-12-31
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 350-7975,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 350-7975,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,(310) 673-4660,PC_01,Elective Delivery,0,120,2,2022-01-01,2022-12-31
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,(310) 673-4660,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,(310) 673-4660,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050740,CEDAR-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,(310) 823-8911,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050740,CEDAR-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,(310) 823-8911,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050740,CEDAR-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,LOS ANGELES,(310) 823-8911,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,(310) 657-5900,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,(310) 657-5900,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050742,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,90036,LOS ANGELES,(310) 657-5900,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,(714) 533-6220,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,(714) 533-6220,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,(714) 533-6220,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,PC_01,Elective Delivery,6,70,2,2022-01-01,2022-12-31
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3610,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,PC_01,Elective Delivery,7,70,,2022-01-01,2022-12-31
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,PC_01,Elective Delivery,0,183,,2022-01-01,2022-12-31
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050757,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120,SAN DIEGO,(619) 229-3172,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,PC_01,Elective Delivery,8,48,2,2022-01-01,2022-12-31
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,PC_01,Elective Delivery,1,122,,2022-01-01,2022-12-31
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,PC_01,Elective Delivery,0,56,2,2022-01-01,2022-12-31
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,PC_01,Elective Delivery,0,102,,2022-01-01,2022-12-31
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,PC_01,Elective Delivery,2,51,,2022-01-01,2022-12-31
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,PC_01,Elective Delivery,0,27,2,2022-01-01,2022-12-31
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,PC_01,Elective Delivery,3,278,,2022-01-01,2022-12-31
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,PC_01,Elective Delivery,0,201,,2022-01-01,2022-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,PC_01,Elective Delivery,0,59,2,2022-01-01,2022-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,PC_05,Exclusive Breast Milk Feeding,52,2156,,2022-01-01,2022-12-31
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,PC_01,Elective Delivery,0,49,,2022-01-01,2022-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,PC_01,Elective Delivery,0,40,,2022-01-01,2022-12-31
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,(760) 934-3311,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,(760) 934-3311,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,(760) 934-3311,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,CA,95338,MARIPOSA,(209) 966-3631,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
