facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,(323) 726-1222,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,125,0.78,0,1.76,,2019-07-01,2021-06-30
050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,(323) 726-1222,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,440,0.94,0,2.22,,2019-07-01,2021-06-30
050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,(323) 726-1222,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,1.17,0.76,1.57,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Better Than the National Rate,466,1.9,1.3,3,,2019-04-01,2022-03-31
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,175,12,9.6,14.7,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,42,2.4,1.1,4.8,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,96,7.4,5.2,10.1,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,498,9.7,7.9,11.7,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,432,15.7,13.6,18.2,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,239,13,9.9,16.5,,2019-07-01,2022-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_03,Pressure ulcer rate,No Different Than the National Rate,5174,1.15,0.48,1.82,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,78,156.96,116.55,197.37,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7123,0.16,0.02,0.3,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,7469,0.04,0,0.15,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,2002,2.56,1.3,3.82,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,1042,0.53,0,1.45,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,1033,5.22,0.82,9.61,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,2118,2.35,0.56,4.15,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,1038,4.66,2.13,7.2,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,702,0.67,0,1.57,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1435,0.62,0,1.66,,2019-07-01,2021-06-30
050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,90509,LOS ANGELES,(310) 325-9110,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.95,0.69,1.21,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,27,3.2,1.7,5.7,,2019-04-01,2022-03-31
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,41,14.7,9.9,21.2,,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,52,17.6,12.6,24,,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_03,Pressure ulcer rate,No Different Than the National Rate,484,0.26,0,2.46,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,689,0.18,0.02,0.34,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,696,0.07,0,0.23,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,193,2.78,1.31,4.24,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,98,0.89,0,2.08,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,92,8.95,0,18.44,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,203,4.03,1.55,6.51,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,89,4.56,1.18,7.94,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,68,0.78,0,1.75,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,108,0.98,0,2.29,,2019-07-01,2021-06-30
050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,(530) 541-3420,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,1.08,0.64,1.52,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,71,2.8,1.6,4.8,,2019-04-01,2022-03-31
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,131,10.8,8.4,13.6,,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_CABG,Death rate for CABG surgery patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,69,7.3,4.8,10.5,,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,262,13,10.4,16.2,,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,183,18.5,15,22.7,,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,MORT_30_STK,Death rate for stroke patients,Better Than the National Rate,202,10.3,8,13,,2019-07-01,2022-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3295,0.04,0,0.86,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,57,145.03,101.39,188.67,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4322,0.15,0.01,0.3,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,4499,0.05,0,0.18,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1007,2.5,1.16,3.84,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,391,0.77,0,1.87,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,400,6.05,0.31,11.8,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1095,4,1.96,6.04,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,393,4.53,1.61,7.46,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,337,0.73,0,1.67,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,894,1.09,0,2.24,,2019-07-01,2021-06-30
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,LOS ANGELES,(310) 540-7676,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.89,0.57,1.2,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,459,2.4,1.6,3.7,,2019-04-01,2022-03-31
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_AMI,Death rate for heart attack patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,34,16.8,11.4,23.5,,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,MORT_30_STK,Death rate for stroke patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_03,Pressure ulcer rate,No Different Than the National Rate,556,0.25,0,2.39,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1052,0.18,0.02,0.34,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,971,0.14,0,0.3,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,796,2.75,1.29,4.21,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,663,0.85,0,2.01,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,661,3.28,0,10.76,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,821,2.61,0.33,4.89,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,637,3.57,0.29,6.85,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_14,Postoperative wound dehiscence rate,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,29,1.02,0,2.36,,2019-07-01,2021-06-30
050357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,(805) 967-3411,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.82,0.4,1.23,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,114,3.6,2.1,6,,2019-04-01,2022-03-31
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,178,11.4,8.6,14.8,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,39,2.5,1.2,5.4,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,73,9.1,6.2,13.3,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,304,9.6,7.3,12.4,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,290,16.7,13.7,20,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,238,12.9,10.1,16.1,,2019-07-01,2022-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3072,0.05,0,1.01,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,62,156.77,113.89,199.64,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4230,0.21,0.06,0.35,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,4511,0.12,0,0.26,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1020,2.5,1.16,3.83,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,499,0.96,0,1.99,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,505,6.4,1.05,11.74,,2019-07-01,2021-06-30
050360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,(415) 925-7900,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1103,4.24,2.14,6.34,,2019-07-01,2021-06-30
