facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,payment_measure_id,payment_measure_name,payment_category,denominator,payment,lower_estimate,higher_estimate,payment_footnote,value_of_care_display_id,value_of_care_display_name,value_of_care_category,value_of_care_footnote,start_date,end_date
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,180,27119,24616,29948,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PAYM_30_HF,Payment for heart failure patients,Less Than the National Average Payment,331,17359,16123,18566,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,2019-07-01,2022-06-30
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,254,19054,17722,20411,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,60,21030,19083,23155,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,26,18955,16341,21963,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,76,21327,18923,23659,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,64,21884,19844,24128,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,96,27342,24313,30663,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,273,18091,16823,19434,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,120,22293,20171,24348,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,46,20898,18178,23895,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,95,25212,22920,27682,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,2019-07-01,2022-06-30
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,38,18018,15700,20656,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,38,19104,16236,21943,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,44,26331,22847,30410,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,61,18312,16137,20727,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,64,20276,17693,22795,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PAYM_30_HF,Payment for heart failure patients,Less Than the National Average Payment,91,16583,14908,18507,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,2019-07-01,2022-06-30
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,53,18520,16021,20978,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,28,22264,19557,25378,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PAYM_30_AMI,Payment for heart attack patients,NA,NA,NA,NA,NA,5,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PAYM_30_HF,Payment for heart failure patients,NA,NA,NA,NA,NA,5,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PAYM_30_PN,Payment for pneumonia patients,NA,NA,NA,NA,NA,5,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,PAYM_30_AMI,Payment for heart attack patients,NA,NA,NA,NA,NA,19,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,19,2019-07-01,2022-06-30
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,PAYM_30_HF,Payment for heart failure patients,NA,NA,NA,NA,NA,19,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,19,2019-07-01,2022-06-30
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,PAYM_30_PN,Payment for pneumonia patients,NA,NA,NA,NA,NA,19,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,19,2019-07-01,2022-06-30
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,19,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,19,2019-04-01,2022-03-31
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,234,26099,23850,28380,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PAYM_30_HF,Payment for heart failure patients,Greater Than the National Average Payment,448,20540,19363,21752,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Higher Payment,,2019-07-01,2022-06-30
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,535,21714,20631,22830,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Higher Payment,,2019-07-01,2022-06-30
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Less Than the National Average Payment,811,20151,19603,20722,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,2019-04-01,2022-03-31
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,106,28258,25112,31909,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,180,20127,18423,21882,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,211,21961,20173,23663,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,151,27494,24773,30350,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,405,18316,17196,19479,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,286,19716,18429,21049,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Less Than the National Average Payment,155,19615,18444,20847,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,2019-04-01,2022-03-31
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,188,27818,25274,30634,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,308,19579,18313,21010,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,409,22204,20937,23462,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,2019-07-01,2022-06-30
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,85,20310,18701,22083,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,26,24950,21446,28837,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,80,17737,15820,19746,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,59,19068,16433,21712,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050568,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,93637,MADERA,(559) 675-5555,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 966-7200,PAYM_30_AMI,Payment for heart attack patients,Greater Than the National Average Payment,102,32761,28899,37094,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Higher Payment,,2019-07-01,2022-06-30
